template_code,account_code,account_name,parent_account_code,level_no,class_code,class_name,source_subaccount_code,source_subaccount_name,normal_balance,allow_manual_posting,is_control_account_default,account_type_code,notes,is_active_default
ohada_syscohada_v1,5016,Expenses on the acquisition of treasury securities and cash bonds,501,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5021,Own shares,502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5022,Listed shares,502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5023,Unlisted shares,502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5024,Empty shares (investment certificates: voting rights),502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5025,Other Shares,502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5026,Expenses on the acquisition of shares,502,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5031,Debentures issued and bought back by the company,503,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5032,Listed Debentures,503,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5033,Unlisted Debentures,503,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5035,Other Debentures,503,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5036,Expenses on the acquisition of bonds,503,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5042,Shares subscription bonds,504,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5043,Debentures subscription bonds,504,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5061,Short- term treasury securities and cash bonds,506,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5062,Shares(stocks),506,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5063,Debentures,506,3,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5181,Warrants,518,3,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5182,Promissory notes,518,3,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5185,Travellers’ cheques,518,3,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5186,Matured coupons,518,3,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5187,Accrued interests on bonds (debentures),518,3,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5211,Banks in national currency,521,3,5,Treasury,52,BANKS,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5215,Bank in foreign currencies,521,3,5,Treasury,52,BANKS,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5261,"Banks, accrued interest payable",526,3,5,Treasury,52,BANKS,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5262,"Banks, accrued interest receivable",526,3,5,Treasury,52,BANKS,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5711,Cash in national currency,571,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5712,Cash in foreign currencies,571,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5721,In national currency,572,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5722,In foreign currencies,572,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5731,In national currency,573,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,5732,In foreign currencies,573,3,5,Treasury,57,CASH IN HAND,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,6011,In the region,601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6012,Out of the region,601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6013,From group companies in the region,601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6014,From group companies out of the region,601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6015,Purchase expenses,601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6019,"Rebates, discounts and bonuses received (unbroken down)",601,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6021,In the region,602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6022,Out of the region,602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6023,From group companies in the region,602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6024,From group companies out of the region,602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6025,Purchase expenses,602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6029,"Rebates, discounts and bonuses received",602,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6031,Variations of stocks of goods,603,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6032,Variations of stocks of raw materials and related stores,603,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6033,Variations of stocks of other supplies,603,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6041,Consumable materials,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6042,Combustible materials,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6043,Cleaning materials,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6044,Factory and workshop stores,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6045,Purchase expenses2,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6046,Warehouse stores,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6047,Office stationeries,604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6049,"Rebates, bonuses and discounts received (not broken down)",604,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6051,Non-storable supplies-water.,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6052,Non-storable supplies-electricity.,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6053,Non-storable supplies-other energies.,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6054,Non-storable cleaning materials.,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6055,Non-storable office stationeries,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6057,Purchases of studies and services,605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6058,"Purchases of works, equipment and machineries",605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6059,"Rebates, bonuses and discount received",605,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6081,Non-returnable containers,608,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6082,Non-identifiable recoverable containers,608,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6083,Mixed-usage containers,608,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6085,Purchase Expenses,608,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6089,"Rebates, bonuses and discounts received",608,3,6,Ordinary Activity Expenses,60,PURCHASES AND STOCK VARIATIONS,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6181,Traveling and outstation expenses,618,3,6,Ordinary Activity Expenses,61,TRANSPORT EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6182,Transport between branches or sites,618,3,6,Ordinary Activity Expenses,61,TRANSPORT EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6183,Administrative transport expenses,618,3,6,Ordinary Activity Expenses,61,TRANSPORT EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6221,Renting of land,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6222,Renting of buildings,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6223,Hiring of equipment and tools,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6224,Loses on containers,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6225,Hiring of containers,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6226,Rents on farms and landed property,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6228,Sundry hiring and rental expenses,622,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6232,Real estate leasing royalties,623,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6233,Personal estate leasing royalties,623,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6234,Hire purchase,623,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6238,Other lease royalties,623,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6241,Servicing and repairs on real estate,624,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6242,Servicing and repairs on personal estate,624,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6243,Maintenance,624,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6244,Demolition and rehabilitation expenses,624,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6248,Other servicing and repairs,624,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6251,Multi ?risks insurance,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6252,Insurance on transport equipment,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6253,Insurance for operating activities risk,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6254,Insurance for manufacturer’s responsibility,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6255,Insurance for customers’ insolvency,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6257,Insurance for transport on sales,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6258,Other insurance premiums,625,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6261,Studies and research work,626,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6265,General documentation,626,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6266,Technical documentation,626,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6271,Adverts and publicities,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6272,Catalogues and advertising documents,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6273,Samples,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6274,Trade fair and exhibitions,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6275,Publications,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6276,Gifts to customers,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6277,"Expenses for colloquiums, seminars, conferences",627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6278,Other advertising and public relations expenses,627,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6281,Telephone expenses,628,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6282,Telex expenses,628,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6283,Telecopy (fax) expenses,628,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6288,Other telecommunication expenses,628,3,6,Ordinary Activity Expenses,62,EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6311,"Expenses on securities (purchases, sales, keeping)",631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6312,Expenses on bills,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6313,Hiring of safe,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6314,Factoring commission,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6315,Commissions on credit cards,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6316,Expenses on issue of debentures,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6317,Expenses on electronic money instruments,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6318,Other bank charges,631,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6322,Commissions and brokerages on sales,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6324,Professional fees on regulated professions,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6325,Fees for deeds and litigations,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6326,Factoring remunerations,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6327,Remuneration of other service providers,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6328,Sundry expenses,632,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6342,Royalties for license and patents,634,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6343,Royalties for software,634,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6344,Royalties for trademarks,634,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6345,Royalties on websites,634,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6346,"Royalties for concessions, rights and related values.",634,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6351,Contributions,635,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6358,Other financial assistance,635,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6371,Interim personnel,637,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6372,Secondment or hired personnel,637,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6381,Expenses for recruitment of person,638,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6382,Expenses for change of premises,638,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6383,Reception expenses,638,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6384,Mission expenses,638,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6385,Joint ownership expenses,638,3,6,Ordinary Activity Expenses,63,OTHER EXTERNAL SERVICES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6411,Land taxes and related rates,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6412,Business licenses and related taxes,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6413,Taxes on salaries and wages,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6414,Apprenticeship taxes,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6415,Continuous professional training,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6418,Other direct taxes and rates,641,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6461,Transfer of ownership duties,646,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6462,Stamp duties,646,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6463,Taxes on company vehicles,646,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6464,Windscreen licenses,646,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6468,Other taxes,646,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6471,Assessment base penalties on direct taxes,647,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6472,Assessment base penalties on indirect taxes,647,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6473,Tax recovery penalties on direct taxes,647,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6474,Tax recovery penalties on indirect taxes,647,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6478,Other fiscal penalties and fines,647,3,6,Ordinary Activity Expenses,64,TAXES AND RATES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6511,Trade debtors (customers),651,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6515,Other debtors,651,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6521,Share of profits transferred (manager’s accounts),652,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6525,Losses deducted by transfer (non-manager partners’ accounts),652,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6541,Intangible fixed assets,654,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6542,Tangible fixed assets,654,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6581,Sitting allowances and other remunerations to administrators,658,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6582,Donations,658,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6583,Patronage,658,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6588,Other sundry expenses,658,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6591,On short term risks,659,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6593,On stocks,659,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6594,On debtors,659,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6598,other impairment losses and provisions for operating short term risks,659,3,6,Ordinary Activity Expenses,65,OTHER EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6611,"Salaries, wages and commissions",661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6612,Allowances and gratuities,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6613,Paid leaves,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6614,"Prior notice, layoff and job search allowances",661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6615,Illness allowances paid to personnel,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6616,Additional family allowances,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6617,Advantages in kind,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6618,Other direct earnings,661,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6621,"Salaries, wages and commission",662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6622,Allowances and gratuities,662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6623,Paid leaves,662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6624,"Prior notice, layoff and job search allowances",662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6625,Illness allowances paid to personnel,662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6626,Additional family allowances,662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
ohada_syscohada_v1,6627,Advantages in kind,662,3,6,Ordinary Activity Expenses,66,PERSONNEL EXPENSES,DEBIT,true,false,expense,,true
